Name,Genres,Budget(USD)_Inflated,Domestic(USD)_Inflated,Domestic_Percentage,Foreign(USD)_Inflated,Foreign_Percentage,Worldwide(USD)_Inflated,Runtime(mins),Rating,Audience_Score,Critics_Score,plot_summary,Month,Day,Year,Foreign_higher,emotion,emotion_score,drama,comedy,thriller,action,adventure,romance film,horror,fantasy,mystery,crime,indie,biography,family,sci-fi,period piece,animation,teen,film adaptation,musical,history,coming of age,sports,war,Worldwide_profit
win win,"drama, comedy, indie, family, sports",6657828.244711318,13554372.92113676,0.8634104444310429,2144270.763986387,0.1365895555689572,15698643.685123147,106,r,0.85,0.95,"Mike Flaherty (Paul Giamatti) is a struggling, though not overly ambitious, lawyer. As the court-appointed attorney of Leo Poplar (Burt Young), an old man afflicted with dementia, Mike sees an opportunity to take things easy for awhile by volunteering to become Leo's legal guardian and thereby gain control of the man's monthly stipend. The unexpected arrival of Leo's grandson complicates Mike's plans, until he learns that the youth is a champion wrestler who can help the team Mike coaches.",Mar,18,2011,0,neutral,0.6298836469650269,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.3579226
winchester,"thriller, horror, fantasy, mystery, biography",3979050.36883914,28526171.34561252,0.5654106400372796,21925959.06306122,0.4345893599627203,50452130.40867374,99,pg-13,0.32,0.12,"The most haunted house in the world sits on an isolated stretch of land that's 50 miles outside of San Francisco. Built by Sarah Winchester, heiress to the Winchester fortune, it stands seven stories tall and contains hundreds of rooms. To an outsider, it looks like a monstrous monument to a disturbed woman's madness. But Sarah's actually building a prison, an asylum for hundreds of vengeful ghosts -- and the most terrifying among them have a score to settle with the Winchesters.",Feb,2,2018,0,fear,0.8943696618080139,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.67944
wind river,"drama, thriller, mystery, crime",12827576.545331798,39416646.01095156,0.7646789169942222,12130016.431226622,0.2353210830057777,51546662.44217819,107,r,0.9,0.87,"Cory Lambert is a wildlife officer who finds the body of an 18-year-old woman on an American Indian reservation in snowy Wyoming. When the autopsy reveals that she was raped, FBI agent Jane Banner arrives to investigate. Teaming up with Lambert as a guide, the duo soon find that their lives are in danger while trying to solve the mystery of the teen's death.",Aug,18,2017,0,fear,0.954318642616272,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.018425636363636
windtalkers,"drama, action, war",186850961.7493172,66476808.30327793,0.5270511713742411,59652895.82003388,0.4729488286257589,126129704.12331182,134,r,0.5,0.32,"Marine Joe Enders (Nicolas Cage) is assigned to protect Ben Yahzee (Adam Beach) -- a Navajo code talker, the Marines' new secret weapon. Enders' orders are to protect his code talker, but if Yahzee should fall into enemy hands, he's to protect the code at all costs. Against the backdrop of the horrific Battle of Saipan, when capture is imminent, Enders is forced to make a decision: if he can't protect his fellow Marine, can he bring himself to kill him to protect the code?",Jun,14,2002,0,fear,0.9256174564361572,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6750283913043478
winnie the pooh,adventure,39946969.46826791,35543276.806105904,0.5323067681681468,31228890.92045281,0.4676932318318532,66772167.72655872,69,g,0.8,0.9,"Three stories inspired by A.A. Milne add up to a very busy day for Winnie the Pooh (Jim Cummings) and friends. Upon learning that Eeyore (Bud Luckey) has lost his tail, the residents of the Hundred Acre Wood start a contest to see who can find a new one for the melancholy donkey -- with a pot of honey going to the winner. Amid the goings-on, Owl (Craig Ferguson) mistakenly relates the news that Christopher Robin has been abducted. However, all ends well when Pooh finds a land of sweet delights.",Jul,15,2011,0,sadness,0.9589681029319764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6715202333333334
winter passing,"drama, comedy, indie",5111730.454668232,156991.46572377076,0.9447105455120712,9187.970368662243,0.0552894544879287,166179.436092433,98,r,0.61,0.4,"Tired of struggling to be an actress, Reese Holden (Zooey Deschanel) leaves New York and returns to her Michigan home. She has a cash advance from a book editor who wants to publish the love letters of Reese's parents. Reese has a strained relationship with her dad, a washed-up novelist, but she enters the household he shares with an ex-student and a shy friend who takes care of domestic matters.",Feb,17,2006,0,sadness,0.7375842928886414,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03250942857142857
winter's tale,drama,75021882.51024923,15754884.161400003,0.4260428382277714,21224693.35464573,0.5739571617722287,36979577.51604573,118,pg-13,0.44,0.12,"One night in early 20th-century New York, master thief Peter Lake (Colin Farrell) breaks into a Central Park mansion -- and quickly has his heart stolen by its occupant, Beverly Penn (Jessica Brown Findlay). Unfortunately, their love is star-crossed; she is dying from consumption, and he is marked for death by his demonic former mentor, Pearly Soames (Russell Crowe). Peter battles the forces of time and darkness to save Beverly, even as Pearly does everything in his power to defeat Peter.",Feb,14,2014,1,sadness,0.673151433467865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49291721666666666
wish i was here,"drama, comedy",7502188.251024923,4490433.527286259,0.6332993932400081,2600104.652946092,0.3667006067599919,7090538.180232352,106,r,0.59,0.45,"Aidan Bloom (Zach Braff), a struggling actor, lives in Los Angeles with his wife (Kate Hudson) and two children, Grace and Tucker. Up until now, Aidan's father, Gabe (Mandy Patinkin), has been paying for the children's schooling, but he is now gravely ill. Thus, Aidan attempts to home-school his offspring. As his chaotic curriculum leads to some surprising self-discoveries for his family, Aidan must reassess his career, his relationships and his faith.",Aug,1,2014,0,sadness,0.4502373039722442,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9451293333333334
wish upon,"drama, thriller, horror, fantasy, mystery",13993719.86763469,16677604.554631405,0.6091619388819306,10700344.542519758,0.3908380611180694,27377949.09715116,90,pg-13,0.31,0.2,"Jonathan Shannon (Ryan Phillippe) gives his 17-year-old daughter Clare (Joey King) an old music box that promises to grant its owner seven wishes. Skeptical at first, Clare becomes seduced by its dark powers when her life starts to radically improve with each wish. Everything seems perfect until she realizes that every wish she makes causes the people who are closest to her to die in violent and elaborate ways.",Jul,14,2017,0,fear,0.3872091174125671,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9564454166666665
without a paddle,"comedy, adventure, mystery",44846033.61536229,86955453.13416672,0.7965215963644126,22213530.52058928,0.2034784036355873,109168983.654756,95,pg-13,0.68,0.15,"After their friend Billy (Anthony Starr) dies, Tom (Dax Shepard), Jerry (Matthew Lillard) and Dan (Seth Green) go on a camping trip to honor his memory. The campsite, however, has special significance. Billy believed famous airplane hijacker D.B. Cooper hid money in the area, and his friends aim to find it. Unfortunately, they are not prepared for the adventure. After falling over a waterfall, they are left to the mercy of wild animals and a harsh wilderness terrain.",Aug,20,2004,0,neutral,0.5099912285804749,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4343063333333337
woman in gold,"drama, biography, history",13382584.024874091,40522212.59141938,0.540537418078447,34444313.75095952,0.459462581921553,74966526.3423789,109,pg-13,0.79,0.58,"Sixty years after fleeing Vienna, Maria Altmann (Helen Mirren), an elderly Jewish woman, attempts to reclaim family possessions that were seized by the Nazis. Among them is a famous portrait of Maria's beloved Aunt Adele: Gustave Klimt's ""Portrait of Adele Bloch-Bauer I."" With the help of young lawyer Randy Schoeberg (Ryan Reynolds), Maria embarks upon a lengthy legal battle to recover this painting and several others, but it will not be easy, for Austria considers them national treasures.",Apr,10,2015,0,neutral,0.6694065928459167,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.601797545454546
woman on top,"drama, comedy, romance film",14341417.647858474,8999438.561201056,0.4924441897480879,9275604.070137044,0.507555810251912,18275042.6313381,92,r,0.43,0.35,"Set to the intoxicating rhythms of Brazil, ""Woman on Top"" is a spicy, sexy comedy about the magic of food, love and music. Meet Isabella, a sultry enchantress born with the special gift of melting the palates and hearts of men everywhere. When she decides to break free from her rocky marriage and the stifling kitchen of her husband's restaurant in Brazil, she spirits off to San Francisco in pursuit of her dreams of a real culinary career.",Sep,22,2000,1,disgust,0.3540330529212951,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27428425
won't back down,drama,24866042.60560768,6950129.580177911,0.9874170451680369,88567.60880483653,0.0125829548319632,7038697.188982747,121,pg,0.61,0.34,"Jamie Fitzpatrick (Maggie Gyllenhaal) and Nona Alberts (Viola Davis) are two women from opposites sides of the social and economic track, but they have one thing in common: a mission to fix their community's broken school and ensure a bright future for their children. The two women refuse to let any obstacles stand in their way as they battle a bureaucracy that's hopelessly mired in traditional thinking, and they seek to re-energize a faculty that has lost its passion for teaching.",Sep,28,2012,0,neutral,0.5689769983291626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28306463157894735
wonder,"drama, family",23322866.44605781,154423974.43594113,0.4328423767611419,202343252.45034376,0.5671576232388581,356767226.8862849,113,pg,0.88,0.86,"Born with facial differences that, up until now, have prevented him from going to a mainstream school, Auggie Pullman becomes the most unlikely of heroes when he enters the local fifth grade. As his family, his new classmates, and the larger community all struggle to discover their compassion and acceptance, Auggie's extraordinary journey will unite them and prove you can't blend in when you were born to stand out.",Nov,17,2017,1,neutral,0.8864479064941406,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.296885900000001
wonder boys,"drama, comedy, film adaptation, coming of age",62743702.20938083,34766387.57681865,0.5801835652505125,25156694.80454313,0.4198164347494874,59923082.38136179,107,r,0.83,0.81,Grady (Michael Douglas) is a 50-ish English professor who hasn't had a thing published in years -- not since he wrote his award winning Great American Novel 7 years ago. This weekend proves even worse than he could imagine as he finds himself reeling from one misadventure to another in the company of a new wonder boy author.,Feb,25,2000,0,disgust,0.8265513181686401,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9550453714285714
wonder park,"drama, comedy, adventure, fantasy, family, animation",109837092.2586112,49664810.64379525,0.3781961324402632,81655439.3104792,0.6218038675597367,131320249.95427445,85,pg,0.43,0.35,"Buckle up for an epic adventure where anything is possible. A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides and operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.",Mar,15,2019,1,neutral,0.591537356376648,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.1955911
wonder woman,"action, adventure, fantasy, sci-fi, war",173755355.0231307,481436640.4727884,0.501043521351892,479431268.1148703,0.498956478648108,960867908.5876586,141,pg-13,0.83,0.93,"Before she was Wonder Woman (Gal Gadot), she was Diana, princess of the Amazons, trained to be an unconquerable warrior. Raised on a sheltered island paradise, Diana meets an American pilot (Chris Pine) who tells her about the massive conflict that's raging in the outside world. Convinced that she can stop the threat, Diana leaves her home for the first time. Fighting alongside men in a war to end all wars, she finally discovers her full powers and true destiny.",Jun,2,2017,0,neutral,0.4832903444766998,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.530004577181208
wonderland,"drama, thriller, mystery, crime, period piece",8339495.649095851,1608024.5836025344,0.4299761113570792,2131775.2358044777,0.5700238886429206,3739799.819407012,104,r,0.65,0.34,"In this fact-based film, John Holmes (Val Kilmer) is one of the most successful porn stars of all time. But, when his rampant drug abuse forces him into prostitution, both his disapproving wife, Sharon (Lisa Kudrow), and his 16-year-old girlfriend, Dawn (Kate Bosworth), are on the verge of leaving him. As John sinks lower and lower into Hollywood, Calif.'s criminal underworld, he meets a seedy drug lord (Eric Bogosian) and finds himself caught up in a tragic chain of events.",Oct,17,2003,1,disgust,0.5634557604789734,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4484443636363636
woodlawn,"drama, biography, history, sports",15815781.120305745,17511837.505880736,0.9994778364123974,9148.821078823015,0.0005221635876026,17520986.326959558,123,pg,0.8,0.79,"Following government-mandated desegregation in 1973, Tony Nathan (Caleb Castille) joins fellow African-American students at Woodlawn High School in Birmingham, Ala. As violence and anger erupt in the city, Woodlawn football coach Tandy Gerelds (Nic Bishop) allows an outsider (Sean Astin) to speak to his players. His message of hope and love leads to a spiritual awakening that inspires star athlete Nathan, his teammates and other members of the community to overcome the hate that surrounds them.",Oct,16,2015,0,anger,0.6626505255699158,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.1078166923076922
wordplay,"indie, biography",716314.2373010281,4471620.27892116,0.9822616561494144,80751.5365994195,0.0177383438505857,4552371.815520579,94,pg,0.8,0.94,"Filmmaker Patrick Creadon pays tribute to crossword puzzles and those who love them, and features a profile of The New York Times ""puzzle master"" Will Shortz. Among the celebrities who swear by the Times puzzle are President Bill Clinton, folk-rock duo Indigo Girls, comic Jon Stewart, baseball player Mike Mussina and filmmaker Ken Burns.",Jan,21,2006,0,neutral,0.8157763481140137,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.355271999999999
